"","GSM614501_Sample_1.CEL","GSM614502_Sample_2.CEL","GSM614503_Sample_3.CEL","GSM614504_Sample_4.CEL","GSM614505_Sample_5.CEL","GSM614506_Sample_6.CEL","GSM614507_Sample_7.CEL","GSM614508_Sample_8.CEL","GSM614509_Sample_9.CEL","GSM614510_Sample_10.CEL","GSM614511_Sample_11.CEL","GSM614512_Sample_12.CEL","GSM614513_Sample_13.CEL","GSM614514_Sample_14.CEL","GSM614515_Sample_15.CEL","GSM614516_Sample_16.CEL","GSM614517_Sample_17.CEL","GSM614518_Sample_18.CEL","GSM614519_Sample_19.CEL","GSM614520_Sample_20.CEL","GSM614521_Sample_21.CEL","GSM614522_Sample_22.CEL","GSM614523_Sample_23.CEL","GSM614524_Sample_24.CEL"
"SLC31A2",8.03051562794194,7.73384718042554,7.87053322389387,8.02237528925711,7.89802540963787,8.04560956233389,7.71242475624631,7.1069233030398,7.44083049884436,7.35406474786258,7.52477439525601,7.49279490579345,7.95748125329669,8.04089689905451,8.02550175514502,8.09576287684797,7.93663040628613,7.88974228868786,7.57520442481908,7.3805327485222,7.37537231002123,7.64543486287286,7.61450433245586,7.63513409319635
"SLC32A1",4.14862163811887,4.32705495265513,4.40336183807458,4.23825958401183,4.24971269256302,4.29279768309169,4.19999748845075,4.27961517648685,4.39501305123874,4.29000878593472,4.4531604124798,4.5985029820891,4.14854003777011,4.22742577694609,4.22689701854679,3.99474215792128,4.16768582323457,4.30642140616607,4.42626096311364,4.47050366283442,4.44184921195591,4.50713961926541,4.29886080221001,4.42750009290756
"SLC33A1",8.13518166840701,8.10746686299795,8.16295274089668,8.23428291761439,8.31126354669324,8.2111572637379,8.50058862825756,8.53907865150195,8.65103310451974,8.57447255179369,8.68616075906024,8.60328382569731,8.28006972131909,8.22149225920046,8.38731710126078,8.261450145199,8.1610001444596,7.97916859616515,8.58590389259759,8.54289158833729,8.48294454183577,8.68418138907061,8.73797389477458,8.719764111839
"SLC34A1",5.31070269625993,5.42210449813022,5.47227908135268,5.47014783011817,5.490479325906,5.39440440590472,5.37291100271269,5.42134105075889,5.21533192666236,5.12504630202591,5.37172815972573,5.14076249281753,5.45726208851293,5.39128926879632,5.24147662465128,5.35083068507817,5.54147048457009,5.52585527931813,5.21820450018178,5.40747397419169,5.3821640413483,5.42713192282061,5.40587842663617,5.44831803162205
"SLC34A2",3.98518955140485,3.96862388945772,3.91396951944513,3.84088625448436,3.77782923935936,3.96513199121862,4.10213416900468,4.05293156252975,3.90698230505687,3.78282950451019,4.0708335508447,3.97190280069141,3.92469010322382,3.74477180852583,3.85170442493235,4.15106371094758,3.94625415396624,4.01409817816155,3.95474639253064,3.92333346616252,4.13981470174842,4.02866638109032,3.84386661022793,3.94143557398651
"SLC34A3",6.7806867702428,6.9635582033357,6.94627261594096,6.71525176184706,6.75772592766564,6.93266483467058,6.91999536327941,7.03815901868815,6.80204063854135,6.98028169460169,6.92909108234552,6.82279357099671,6.92621144285157,6.89100402558831,6.79483504562271,6.78167983562237,6.90277684079912,7.00393941882548,6.85305559385647,6.83836345001906,6.90117288916048,7.01411579074422,6.95966080062239,6.87648186818249
"SLC35A1",10.4230689427281,10.3451114289128,10.2964353075576,10.2780591913149,10.3602545297744,10.3253962371058,10.0216710887494,10.0124044597139,10.1274215757731,10.0633725476139,10.1495709838188,9.97644550674185,10.5054684820073,10.4217470065134,10.4624728101933,10.3860289133108,10.3016501544854,10.3012269671746,10.2558440621796,10.2761854686017,10.1771164804859,10.1442384460705,10.0610285060011,10.2084206837829
"SLC35A2",8.00939901546584,7.87205511208605,7.98326847727369,7.93465843489309,8.05661342290865,7.9277972733072,7.82361606934995,7.58856970038987,7.77849711996773,7.92040000149699,7.85543878250475,7.91025562102618,7.99357319412954,7.92184152680366,8.27576247246048,8.15664910346001,8.09178760010081,7.97442725007939,7.98453882576806,7.82903730483561,8.07881232404399,7.94174662869012,7.89540394512661,7.89247660994611
"SLC35A3",8.5837059149632,8.42625386048812,8.44560446459268,8.5545873143734,8.60811333370892,8.50028397030068,8.47984805810733,8.4645222718223,8.55646431098443,8.37321331950066,8.64780473588363,8.60295890609491,8.66447477534289,8.79222790353162,8.80189248051289,8.61501799423035,8.71356802866629,8.63651769614619,8.29983257056485,8.27510420762296,8.16686990714263,8.51878924071095,8.35660868734261,8.34815018896982
"SLC35A4",10.2241709496335,10.1243812336922,10.2391272791216,10.2239439395764,10.199567926854,10.2448708994087,10.0851370116673,9.97462387980396,10.0415145160788,10.085395635234,10.1140603706572,10.0533095128937,10.3868508278944,10.3567717461055,10.383388815519,10.3631890018757,10.3838121382017,10.2763320458454,9.98273388109679,9.9701185480615,9.96488354415348,10.0014281258563,9.97105016173668,10.0968075977197
"SLC35A5",10.0956488551018,10.0733146792808,10.0422857626417,10.1550653934811,10.1568832986968,10.1812487238542,9.73575265662956,9.72330085124677,9.78978126916239,9.92159271091026,10.01324703521,9.89864089194354,10.2010187802611,10.1844065643271,10.128704081167,10.1652585972047,10.1453963134616,10.0528220157142,9.89661638230631,9.9192939978133,9.71391860382849,9.81423719860457,9.94666923167393,9.96361689070377
"SLC35B1",10.5264279031159,10.4972289246019,10.5354020392931,10.6064489145776,10.6060800561889,10.5695490461529,10.7823821008766,10.5652535701326,10.7421607649546,10.8059665819285,10.8137905046613,10.8333331818054,10.5424735031306,10.4740412596553,10.5359160200134,10.5827667968272,10.4853559152825,10.5631460459232,10.6942216402921,10.731745684826,10.749819041657,10.7839482778128,10.723734702197,10.8111009886274
"SLC35B3",8.53631522437114,8.45803903205802,8.55424697854187,8.51913067435866,8.51280100851976,8.65562461771726,7.92782360653248,7.9059768308344,8.00970979735672,8.04059351269656,7.92232702455827,7.94479613347089,8.46609338944141,8.65936621734738,8.50769341827996,8.53633768384993,8.42840270527561,8.50713453672239,7.76272242009618,7.96220367941844,7.70774519938368,7.8703290273607,7.90799668631591,7.9881808093243
"SLC35B4",8.22859399452699,8.20318674920069,8.31419380127283,8.33303782157173,8.3736827753088,8.39155331329576,8.3258099103514,8.1836522569786,8.26993177132037,8.12284662281197,8.2547475415942,8.33828344172039,8.26319233361018,8.08687363615101,8.37316648283286,8.30362879754438,8.25580316242227,8.29708871829673,8.22684279870045,8.1330835484913,8.30877970943163,8.4205704453211,8.37148184606011,8.27845739981011
"SLC35C1",8.02061139787382,8.00332838732287,8.05809844198822,7.98963329902926,8.00419306402383,7.97108476516228,8.27543511022813,8.1601077319857,8.21884466569266,8.19493932042492,8.22298193959028,8.32585415040881,8.10777571236467,8.10051598394029,8.20967856243909,8.15409690806204,8.20406508540855,8.17810204011634,8.08219158945496,8.08431340502057,8.2452238155432,8.11625778266865,8.06043270998623,8.20901736822339
"SLC35C2",8.59838892777556,8.52740117755607,8.59835428240679,8.61791701786691,8.57522652382957,8.51125427673405,8.57688129090753,8.3586241005519,8.47233630690443,8.29105239863409,8.4988934298542,8.53606145753363,8.67869265470194,8.66221405482115,8.60347336532698,8.61017504599356,8.68345407153072,8.63554062715718,8.53578043251475,8.52661277129011,8.73455803921128,8.55599339895842,8.43160416202446,8.52937425174347
"SLC35D1",6.54463178304749,6.39996205391887,6.35411915753867,6.28271883671253,6.35930521068535,6.43402321480773,6.5608411219261,6.52607354621231,6.66102881045085,6.6541986766439,6.60852484254282,6.7131829242659,6.52607354621231,6.53782639480688,6.43500864625208,6.4722052109271,6.61092152188448,6.60697087585202,6.5921976310936,6.50630821867206,6.56932216279681,6.62361572635834,6.62323413451113,6.59885643471592
"SLC35D2",7.68627556592174,7.71526056575338,7.64740465988107,7.68010162503978,7.86473078118835,7.75336520965211,7.38367318447406,7.40271264042475,7.34814476699072,7.49172963861765,7.37659215356234,7.38304028113986,7.6174043422736,7.61159650197427,7.79424601648311,7.77954943178575,7.6512956610652,7.72879242684882,7.28201211711905,7.24265819369049,7.45153822138418,7.36353613239197,7.46034267207396,7.37405682326604
"SLC35D3",3.64069723013498,3.37918445597419,3.40552540377912,3.37982535612532,3.36662190153209,3.44648508337819,3.31417687862047,3.30138564969057,3.36870718537416,3.29679616490685,3.41392855472145,3.40424482293417,3.39703660094984,3.25925848926765,3.35217705698025,3.19591840074851,3.32552440837618,3.44945906599817,3.38671266560768,3.41716430389038,3.66441493150785,3.3846963263905,3.18427425620546,3.40858710927275
"SLC35E1",8.76473369965228,8.76988518432201,8.83176003044096,8.71871222468041,8.66765392523621,8.82458916256098,8.61634556406792,8.51832880838833,8.67938585813714,8.6377041234731,8.62292390640927,8.73538631608766,8.88034324162404,8.85881842804442,8.93706800592653,8.82449299663531,8.94335347982928,8.85884082598291,8.52668661710816,8.57361405664017,8.51851353646272,8.50111046028152,8.46703495744047,8.52820261313527
"SLC35E3",7.62707476047652,7.66274704827654,7.73696497604505,7.58974034658337,7.66302145626637,7.68198194032252,7.70566819724282,7.80251995646399,7.72871561101872,7.79387531528428,7.82888173151528,7.82111026593669,7.47404734101709,7.50176559658832,7.56034585382202,7.47549595655712,7.72067739882054,7.58408018177262,7.75204906884355,7.85214912960663,7.81557995187945,7.83152222677444,7.75771449478898,7.78756320459643
"SLC35E4",5.25822095737749,5.00424409765493,4.98664486520513,5.11919113440768,5.03996433938297,5.25353275408746,5.60779982430286,5.49159320137148,5.49335756994686,5.34253449096187,5.70445725055584,5.60483800873017,5.41535022303096,5.23941314018117,5.40591107138096,5.32274869798609,5.39258162514473,5.4078685827832,5.32057188057886,5.26647507623884,5.22762938760979,5.38439114785675,5.30770821625932,5.16894822694072
"SLC35F1",5.51991466930615,5.60623857615157,5.54749274623495,5.43549254399361,5.48951849280394,5.35863981090055,5.55422360457895,5.68190727290932,5.3543412537156,5.65520695764398,5.57312562547679,5.59185346918097,5.36829484738289,5.46155084851854,5.3252298776222,5.39925048960788,5.58339408882873,5.54584587805957,5.52221165093703,5.48442308453603,5.46548317313776,5.44594525997256,5.67398804165274,5.45158963357218
"SLC35F2",9.21348747280611,9.11886746259806,9.01530490873597,9.18278939048879,9.35739174036293,9.21309312367394,9.20053221242375,9.37597023175532,9.43887306743623,9.39677595089741,9.52777109118483,9.37484996845667,9.30331013443256,9.35411819884842,9.42626831387264,9.32636437644992,9.40908283610102,9.44053624606872,9.50145184279529,9.47342236053019,9.33379904531928,9.41062250518851,9.31887098403686,9.46314168530479
"SLC35F3",3.91584608485297,4.11102759465513,4.06456844397451,4.11858511528719,4.13637682165566,4.01442435983591,3.9550599438593,4.03554754972319,4.19245693719514,4.14073523411751,3.97063555616431,4.07630473257755,4.15841209740135,3.98237590668827,4.11067285683094,4.0672812592038,4.05504156545475,4.07336763233104,4.27261961952092,4.08873988314935,4.07186886617018,3.92869935695592,3.97876497316225,3.96926423753638
"SLC35F4",3.38348758557546,3.558140781029,3.54161879607572,3.43898764664318,3.56318891148692,3.40215412961681,3.35050945863357,3.71161768118827,3.404064477172,3.6823835422745,3.41223524184618,3.46969686265831,3.44463465798967,3.41555499316419,3.63185094758104,3.52506567619283,3.46198884879215,3.38925703711747,3.46107365034269,3.5781894259038,3.54859616098965,3.45702209653406,3.35387644862186,3.45359497022303
"SLC35F5",7.32649733996059,7.20613114949246,7.09918426075501,7.27590180992495,7.48742751033692,7.44372363332298,6.9930360348853,6.91688453271348,6.99895033901307,6.97450582854128,7.06366984694464,7.04811505256531,7.19671139239613,7.32839044590288,7.19100043602388,7.34169678873961,7.15629699461618,7.1689540584511,7.05671940047788,7.02869574157755,6.92127770198667,7.19975762737853,6.89963430214292,7.14278553073052
"SLC35F6",8.17116379639472,8.38192275184716,8.31824860261758,8.17719893428842,8.22700168597553,8.1961794922095,7.95636106871397,8.06687697997,8.15173283589387,8.25681741483309,8.17922239804903,8.09053979485664,8.27895554477223,8.10965766228832,8.24944363391028,8.34261801777657,8.32700653374397,8.34864230972714,8.00106769883278,8.17045270022217,7.85069152505347,8.09845711885228,7.98294702800101,8.13466107597392
"SLC35G1",6.29879517349039,6.61295334437519,6.50739104993448,6.17816461868589,6.122394290212,6.42061584804899,5.98753792422073,5.97277884417096,6.03758682251229,5.77141345596779,5.84005023970943,5.7481033587705,6.62788285234497,6.63861456727176,6.43941998579125,6.37314710632297,6.34261959427414,6.41994499322288,5.89623288841323,5.86260304527373,5.86376561943787,6.09751866695665,6.17111618612268,6.00054327602062
"SLC35G2",7.55829508791302,7.52354461916593,7.64896558470516,7.47211863755734,7.56608229671019,7.55106993217835,7.40121434917464,7.23809255153606,7.27613602740456,7.18572510207612,7.38479687361392,7.28799815936975,7.62260311973711,7.56587222977292,7.69895605267762,7.61665369477005,7.39786119971554,7.64078376385114,7.30441451932612,7.35576051099317,7.15745992799889,7.272666028239,7.29591978054935,7.46589812909093
"SLC35G3",3.67941737663562,3.4150156335167,3.457104289184,3.45087056972115,3.530548475566,3.35268082732281,3.36381858641765,3.83313345974245,3.55373684178169,3.44861587446123,3.71887286681218,3.59296218773497,3.56473070776743,3.31319379697524,3.58009451658024,3.56210397703463,3.40374258261554,3.51606248277619,3.65491270939935,3.66149886909948,3.67559804508059,3.51962294532101,3.61854523469542,3.35460228375073
"SLC36A1",6.76496909694352,6.81206874520269,6.87049003266609,6.58214617977715,6.79367450432323,6.68969283825936,7.05585252944508,7.12627663285103,6.8740576554046,6.81295782183975,6.7747648424842,7.05165236104278,6.78660955805907,6.76429114802911,6.773643810342,6.64305745231927,6.71696913733457,6.7821375555871,6.71459138874691,6.88315066407803,6.84483887450965,6.95021021209926,6.88840486983656,6.94548905713252
"SLC36A4",6.04939558445287,5.89542641596166,6.04310321666694,6.1899170565968,6.28522859926761,6.16183779612779,6.16311908520513,6.0379169787787,6.12712280961576,6.10521568277052,6.06793884696429,6.02872792472217,6.01019610207462,6.08067194615855,6.13390573591084,6.09976740161752,6.11183453397321,6.04386328153455,6.25683182924094,6.24955769671517,6.16355824692757,6.15259644014418,6.31279144611097,6.26652757339315
"SLC37A1",6.28650770660873,6.24026442200176,6.39139333351198,6.27301933271082,6.23834197184934,6.25063437170247,6.01294972378339,6.18481616069238,6.14155570187132,5.94954516547722,5.85717474660184,5.96661618405565,6.18671428635193,6.37108554622091,6.39106230954385,6.15526599222089,6.46965600531461,6.35401002583352,5.82504175560779,5.95756268548386,5.88248631115633,5.93660102638752,5.98152476147044,5.94845687761593
"SLC37A2",4.56431399365264,4.55856707281847,4.80202134446931,4.78669284773633,4.68408455971055,4.7519773458743,4.71831855865574,4.78867149800644,4.50461430331743,4.8332525999384,4.64746969433928,4.59228905990015,4.79955112892974,4.70628257778923,4.95081941264004,4.77154184928926,4.59045355953018,4.6597271089627,4.64392222476798,4.44562069671367,4.87480483910827,4.56580076452197,4.6522296633432,4.8006573357206
"SLC37A3",9.64380123529515,9.51983497238576,9.58968200359957,9.54795425876794,9.7292452130447,9.67019394139052,8.8021048666934,8.53410389016275,8.88797956025321,8.85395117242967,8.86142987960539,8.80929861404696,9.60535488646233,9.57138815645303,9.64076744617469,9.61364105753542,9.50698897880741,9.52492597623878,9.05841710725112,8.93364257656257,8.76901158248213,8.86786675556433,8.89544928325464,8.89493617167957
"SLC37A4",8.46957018738179,8.40601254755755,8.47040015262639,8.5311305936978,8.44978587278832,8.46048905821096,8.34139589436897,8.29919622641761,8.28524904961859,8.31695468307026,8.28500239552008,8.24219283124508,8.42805033008541,8.43414028073769,8.50617896559806,8.38960735326703,8.34716717664292,8.38889351830537,8.39748303410611,8.37154670767229,8.36632119362383,8.31694399778793,8.3124037156361,8.37487679896961
"SLC38A1",10.2884123155951,10.3329048887779,10.3586320341147,10.3386689850676,10.4482471104687,10.4425363824801,9.07031363601818,9.05102287398413,9.16870855768578,9.00431354881598,9.15000665283326,9.15325374699363,10.2089506643011,10.2689108340826,10.2692538313423,10.2341108419942,10.1871219215376,10.0780324694764,9.1832561259394,9.16206736166339,9.34212356075147,9.22043869373588,9.13833256593747,9.07482988695899
"SLC38A10",6.61283229485139,6.9232966094713,6.83291564859258,6.81422746938172,6.66114740343285,6.60247613264246,6.78549453692158,6.98871960564933,6.93112483879572,6.92674465340603,6.81754222462511,6.91016301715468,6.60575151753146,6.70358131895148,6.80157653493828,6.87455003916476,6.8845916329744,6.57300006540664,7.15807319964923,7.22797772251041,7.20836699902984,7.27998031415161,7.17776720785175,6.9522418474091
"SLC38A11",4.15401333563285,4.04944014128031,4.31395891952766,4.13523293359374,3.87883354506901,4.04819958555715,4.04915651881895,3.94722835450562,4.0757589659338,4.02484552836869,3.92478842093875,3.84915970863915,4.28391864399904,4.2062909795956,3.89533078819769,4.07498485104137,4.30595608876646,4.07912157634806,4.36344919026574,4.41513615162349,3.95754805451832,3.90825285674634,4.0642660781083,4.03001399973715
"SLC38A2",13.3260687989472,13.3611796296686,13.2920998517085,13.3267602039226,13.43916780715,13.3185944579836,12.9838655759624,13.1039231223359,13.1501473577018,13.0899017193544,13.1450361364812,13.1414025609458,13.4055502128452,13.4381796516717,13.401751309054,13.3535736423138,13.3960758237581,13.3714740151605,12.9995112040136,12.9564210642212,12.9596748094081,13.0183717461494,12.9535951641995,13.0502637122249
